,0,1,2,3,4,5,6,7,8,9
2.45925,40791982.040347,39930711.4870279,49860592.5866614,49723927.7926637,50853077.5212656,29508495.4256633,35935242.2244042,50127582.5111589,37640562.6830138,51522776.5059311
2.45975,48467672.6757053,52023983.497016,60391858.5457111,61725618.5069991,66092910.9259822,39381682.8614963,43251296.883603,66348137.7210166,45196820.9990171,66652521.7929181
2.46025,64676300.88884,68474427.4499385,77080871.8536882,79236465.6674694,87961318.8219815,51192377.4385132,53378649.372597,83663536.1600144,55999891.7883777,82777341.4829402
2.46075,83130609.7468206,87046925.9072284,93341664.2653915,96346830.4727689,106865397.655827,65162540.9882929,63585314.6193906,105025422.156384,69753300.3229511,95870627.073638
2.46125,98730900.6504761,102503852.096208,105381148.910856,107318729.69218,119382676.333316,75185649.814793,70879470.4892898,120571359.173915,78629045.4077687,101513101.885696
2.46175,106032762.465541,104882463.043875,107232627.082408,107211503.83795,119066936.360706,77745343.2772799,73761163.9817836,124234594.133987,83693972.5628857,97669848.1869628
2.46225,102806539.784618,93772129.8822634,95984627.1248268,94637267.1388441,105247326.582931,73067980.8219561,69951064.6921108,113365660.303908,81479212.9899453,86897263.7241279
2.46275,91530987.5203796,76882585.1322225,78448400.9218407,77044534.5800505,85898016.4030791,62229028.3776723,59754161.3230299,92662514.7047207,71457417.661528,69908738.4912988
2.46325,77636854.0510557,58699942.1367617,63057230.1095836,59905815.8359084,65720773.1536713,50154336.0582459,48247932.2341539,71579109.0761514,58073502.3562432,52370663.3726022
2.46375,61134596.1364623,44073936.0000557,52107742.8029165,46655988.3052402,49910533.5925529,38075117.6983886,40973675.5053196,52571347.0574626,45451744.8238911,40934462.0859304
2.46425,46542006.3090174,34378755.0869785,41930022.1967912,37799272.4996677,38844108.8966096,31081678.8192429,35280095.5367778,40846658.3600102,37516093.351134,35728746.8584366
2.46475,38103658.5855272,30792072.0980891,35198652.2750112,32666887.6286336,34716034.6588014,27035755.4014747,32131174.3228927,34924793.5490395,31386218.8031836,31483866.3048031
2.46525,33931503.3138693,28950763.3890898,31227070.4968928,32397042.5136173,33238644.973482,23678457.596558,29119651.0162752,32838112.8505661,26798580.8415502,29761030.7003822
2.46575,31364262.1294807,27613603.6344671,31655838.4606482,31821107.8186756,32481726.5061919,23546657.3606591,28770371.3777359,32088005.8585033,24804700.7062476,28779666.6705888
2.46625,30449720.2311072,31065737.2098029,34680610.4715959,31724478.6901852,34993529.4861992,26216357.6987868,29425980.7346853,34249022.5817392,25548689.9059423,31239169.8001563
2.46675,32517619.0273848,36255165.7019252,37368283.4877701,35027705.6672174,37957767.1440101,29896873.5189367,30522118.8733776,37506423.8434164,29328556.8781553,34864115.2401623
2.46725,35153013.9371658,38444958.9427361,39724923.0064088,38581486.5143425,41140866.2647422,30857045.0435716,32270693.1595464,39726749.4911014,34107659.7363079,39275484.1359052
2.46775,39205971.7937068,40134080.4852651,42020053.4314713,42734086.7948335,44506073.0595205,32163753.4391645,37722021.5190696,42884602.3300425,36410083.3323857,44272210.1855058
2.46825,42389010.8946446,42457525.47419,48284287.1063402,48936158.4267637,50494787.6153665,35298384.7492717,41200470.5435047,45533919.7885773,41553123.9924203,50830772.8100111
2.46875,49268231.9418001,49744817.1895217,57201852.1294907,59821880.2893036,62509742.3374349,38799402.0968333,43817468.4984558,52206531.6305629,48242095.3217985,57407235.0927785
2.46925,58492399.6720976,59678856.0543133,67484104.3472952,69703359.6672689,74328836.2731922,44141475.9395044,47992903.3568826,65375911.0825428,53455901.5691601,65701293.2189458
2.46975,70360235.9438626,71118136.8543703,78036499.5343247,79323471.6956909,84519391.6689415,51997486.6875309,54109831.0921171,78124725.6891463,59345858.4879225,72812566.2906723
2.47025,79083033.4362021,76565052.5725741,81576513.8603537,84588736.349119,90817567.9639841,57497427.1325596,57521159.0343634,88281347.5683121,65680405.2602267,77884556.8625565
2.47075,86500666.4089225,78914601.507892,83235406.137795,85963333.5791299,92195544.5931283,59670322.6557121,59625730.632759,92145689.8216017,69565159.2562876,79266362.8433465
2.47125,87339544.5650729,78741081.7629932,82704713.0546622,84453652.0720714,90526266.326721,60614425.2253956,59827928.5764433,92584547.5413313,69855383.2900231,75862911.2365178
2.47175,85596126.589552,75813422.2616016,80753048.9740212,83921303.415349,88471856.5011617,57797064.2751157,59542900.6672291,89491128.6206637,68201713.2378279,73502465.8257613
2.47225,83476790.6563235,74028878.8683046,78673039.4707246,81785274.4254459,86064012.6088003,56050612.6892465,56368338.8347935,86082578.4541821,66628636.1394759,69953550.3046154
2.47275,80610011.2021013,69732714.0778072,74633867.4519891,77169923.3276332,79349968.1900506,55712442.7731416,53653283.2080958,83964033.6264221,64721728.2900649,65369977.7584917
2.47325,77202875.8396331,65634842.3629844,69363416.7817073,69192739.2528351,71499449.0305397,51044362.8249341,50880431.6730803,75709071.5132431,57675938.9693352,57081713.2725026
2.47375,70819430.3810614,55086974.0373614,58927752.3639522,57628099.0844621,58738133.9546772,44978190.9549636,44231919.4910339,65010528.4659676,49566990.54468,49260741.1380739
2.47425,60126690.860626,45116631.8475956,50918823.8006952,47510064.7778983,48339914.3351324,35202123.8298622,37668510.0891455,51134146.3236733,39578992.5215424,39808592.1151703
2.47475,47279535.4312956,37883994.1894242,42355984.6595818,37868585.0652897,40393983.3764924,28369357.1268089,31310145.2553805,42654562.3918249,33054060.2731402,33326034.0153808
2.47525,38769931.4066863,33927794.7764741,37394815.2588039,33599649.755542,35030200.4032289,23556808.7176889,27149505.2681747,35890834.2890032,27613788.6320197,28569043.2301846
2.47575,32746130.8209522,28451642.400428,32283852.3782217,29916170.3305701,30333611.065408,20454012.3624796,24264251.2055666,30869001.6836518,23931435.2223272,26002988.3996303
2.47625,30767833.1289215,23644535.9188311,29829350.6505652,23950219.6663316,28784005.0538904,17566511.3812194,22982275.1457729,25023967.4643017,22837772.7287459,23337247.4747689
2.47675,28298510.1220745,21934744.3256833,27833067.968002,20197533.2529846,26320473.3595753,15779260.4832833,21359352.593918,24009189.7528988,20534715.8881233,20991623.5750521
2.47725,26874261.5445051,20160642.9169819,25387759.0455873,20682897.7820579,25289653.6667401,14706992.9619625,18828223.7540154,25799655.1011762,16977669.9355568,21553582.6520477
2.47775,25286376.1583666,19559367.217582,23933717.9248297,21580658.0064587,25289653.6667401,16115321.4584172,17935365.8638609,26563092.6969158,17411211.2663852,21553582.6520477
2.47825,25010446.1091659,21747337.2927483,25804582.7233534,22728342.3362716,25289653.6667401,16115321.4584172,17935365.8638609,28061901.8592277,18340738.2107819,25772384.3849601
2.47875,25706946.9456263,24604149.6410853,30240690.6605635,26567629.8673286,30852184.9152875,19385242.1934227,22977617.8296947,29807652.4071578,21514970.0336871,28573868.0499301
2.47925,27932305.9076031,28888423.5336336,32214210.8292512,31193228.6993431,35733294.9010007,23749443.0736546,28611317.175859,34338485.423903,24238487.7842673,33190110.3166757
2.47975,33373091.1750153,34427851.1135776,36644221.5250926,38922771.5269957,42114143.2337435,28152196.0878834,32314030.7992465,39404791.7465413,29737916.9181844,39881347.3331385
2.48025,38383479.825384,41137022.1577119,43547572.971657,48426015.9558389,49651286.779006,32925923.1335249,35780692.863021,45869149.6613099,34041057.8816634,45280598.6293947
2.48075,45297183.3120889,47834928.2743112,49339576.2619303,55087936.1852544,54668192.1823182,36800079.5396584,37363891.9445278,52485529.0465855,36563226.2602835,47396831.9597022
2.48125,50010723.9230793,50236272.4051333,51528756.1647898,56874768.0798903,55314082.8678576,38086318.5418265,36710328.8819136,54241246.7055788,36036773.0332454,45962399.6419565
2.48175,50424546.7997388,48374424.3594541,49459054.4198824,52060398.0858918,50638226.2427571,35519537.4098279,32242298.7989122,51748805.7156363,33270376.6574223,40934416.3011059
2.48225,46864094.5010012,42654952.3419736,43696289.8100173,44378140.7411156,43834408.4565219,30149966.973436,25597256.2755462,45109459.9055938,30375802.1078542,35596225.5962335
2.48275,39325183.3290609,35025868.5585944,36430075.0319243,36080530.5905229,36053005.8825827,24704520.0756029,22931113.6786956,37109634.1257578,25518063.0463524,29739367.4098436
2.48325,31901392.8597252,28313463.3328908,30415003.8163283,30979623.0687122,28593619.0687539,20890991.5996646,19843651.6384958,30041674.1001628,20871475.5069537,25544606.7194155
2.48375,26148718.5853579,23366687.5480842,25541960.830716,23964881.1352932,25406066.1046989,17107958.040064,16568982.9914716,24310550.0343711,17677583.4548358,21935530.7417081
2.48425,22267030.2404221,21250761.7301763,23761961.1192488,19444787.2694949,23196575.913922,14817136.1876177,16104323.1377207,22232658.5229862,15263332.354099,18458276.8027668
2.48475,19752744.9197841,19333259.6749785,22042253.2892482,18159641.5793451,21582962.5395707,15005380.3714235,16556021.3707631,21062095.7868218,14349421.6893319,17567895.2341528
2.48525,18938072.1074144,17004646.6473456,19325973.9921009,17741726.1342476,22436014.9231785,14693869.3974457,16752041.5467742,19759992.6303495,12773075.1718951,16520334.6344765
2.48575,20011830.0715819,16775131.9008533,18476321.1578635,18910242.9245157,22228020.6841304,13300786.6283286,14924783.6570529,19402870.6918148,12442964.7039906,15823839.9017818
2.48625,19692051.6550647,16361880.725819,18764206.2636589,18113297.7052931,20053929.2460947,13513298.4881617,14005838.4928288,19003572.2942444,14352512.6423378,17273581.5352845
2.48675,18808433.87283,16785914.0794513,18428205.2148829,18395191.3466024,19643576.4102911,14033246.6261338,15705353.203515,18661767.0643505,17135016.4115689,19167876.7551517
2.48725,19584588.5625975,19762770.5191612,20014595.4929956,22314365.1664237,21783401.8572238,15445161.1298522,18317067.9381964,20100930.0274576,20621977.9146339,21624053.9963734
2.48775,21881990.1263758,21425821.6936815,24138121.3552982,25311526.65368,25427362.1583859,17208178.8051637,20121016.3382534,21693907.6517917,23327983.7491498,26110407.5689789
2.48825,25581998.3926576,25178855.9429692,30412879.8929915,30129264.8418,32889245.142991,19045503.4277966,23799855.7848394,27024079.1102143,25610520.4790241,28843232.4066693
2.48875,30323697.8688077,30178540.3633132,35122454.4535495,34605439.4140483,39092548.9234608,22764041.463371,28944110.6907496,35155118.2888805,28460179.9978784,35018158.5088954
2.48925,34728408.809221,35337317.1929437,40040398.5735452,42296957.5699403,46358004.6335119,29181079.5309632,33561510.913359,43252120.3400339,35556326.6707261,40631234.1443299
2.48975,40730784.5498424,41337164.0912475,47463585.1647479,49338493.166557,53896721.8971982,35819589.1178406,39731492.9907825,52223155.6438339,40897194.1562594,47007719.2746962
2.49025,50142743.2924418,48624916.1752148,53730203.5588443,57852554.9733333,60489019.9485707,38052799.2827555,42137231.3884933,57570734.1424494,45368127.7891993,51512911.9665926
2.49075,56580027.3860588,51816714.8642849,55157308.2483798,60895423.3804883,63850635.1302169,40251126.1786576,42291048.8603595,61696607.9540531,45604948.6431731,51810776.687786
2.49125,58703728.7893294,49459034.131512,50658479.9144182,57338500.8377799,59189333.1807829,38955706.7081644,38272193.7575745,60261534.2698549,42306769.3328514,48257444.111652
2.49175,55525937.2979265,44608672.357707,45887007.7979578,48613722.215251,50381479.0348613,34809550.5027861,33036096.6382379,52402942.54951,36100447.8748864,39997210.2251337
2.49225,46258183.6999757,38111100.0746316,37318496.3922504,38547420.2142295,41129539.5707936,30456361.1910284,27847691.5658585,43885757.1978394,27746326.3736326,33638827.7115538
2.49275,38055493.3177252,31790005.6200136,29165230.0655408,31808982.2339998,32208482.1092665,23399582.386688,21753934.8175655,35286843.0716953,21068163.0328858,26662429.9310291
2.49325,29210706.5116997,23191805.5182916,22808687.1866974,22429444.4804394,24347381.8005991,18347996.6498801,16704304.4224576,29285933.7815349,15656704.3002632,21655395.9383918
2.49375,23253053.0759627,17677874.0642532,19971566.7698565,16584071.5453526,20035651.2236264,14027310.5291372,14329509.02571,21759793.8964354,13943239.6865314,19530002.8383031
2.49425,18850426.2519296,15536875.3451189,18083330.5325564,13147995.535106,16130927.6634936,11713043.105864,13226338.6777695,16933924.8066171,13524172.1358954,17677510.3513376
2.49475,17234890.0854374,15583362.6480149,16228596.0199534,12865189.3642612,13006330.0483484,10289260.5583648,10583252.5469885,14276520.6372846,12996729.7603469,12598758.396656
2.49525,14388170.6065903,15367600.1700663,15885335.5716943,13246795.5671291,12118133.2790799,9828062.41359392,10477043.4828258,12043815.7705256,11801868.794479,11432191.2907335
2.49575,12392604.0761928,13885897.8980022,13651355.2870385,11185649.3775316,12105865.4690292,8998229.43924073,10824479.5968255,9183475.50946962,10575395.726685,11826752.609617
2.49625,10262787.3784071,10972110.0409667,12485624.1786633,11011533.4406299,13233169.2507655,9809870.38606999,9295333.4130252,9183475.50946962,10439831.8757017,11602618.3265662
2.49675,9651466.38000738,11928136.5698827,13130609.6017611,11826025.7459331,13210037.6506874,10595777.6011833,9978577.30727173,9067961.86899575,11252476.6806022,12664078.0516955
2.49725,11777895.2744156,10994782.8770815,12042450.8814913,10805587.6709754,12858777.0824307,10771406.7204651,11299490.4453502,11835618.9381586,11683972.6873666,11115199.3901727
2.49775,12866205.4904358,8643462.55380755,11592998.1195404,9718360.56673139,12633798.6609943,10524259.5154217,11168826.7925071,12690864.1658899,10884019.5809921,10396720.5220649
2.49825,15329337.2462954,8590151.12365973,11361571.9531832,9515660.39583718,12071184.1531295,10278943.945862,9941477.43857846,12859664.9336579,9374042.85620528,11454619.0165833
2.49875,14997203.4723232,8538992.47932417,11386827.2184398,8830654.36545238,11788691.7047128,10491633.0836552,7918629.40881596,10349883.506914,8228410.05972211,11062911.4689705
2.49925,14281305.3442069,8538992.47932417,12429066.2147854,8830654.36545238,11428780.9119853,8117373.32388264,7821946.96063131,8948906.56387827,10842034.5484263,10231133.1203297
2.49975,15182048.3373394,8538992.47932417,12061254.3246932,8830654.36545238,10313465.1468253,7310625.39597676,10998659.2013514,8096547.50814267,10842034.5484263,10426907.4424574
2.50025,13588199.997135,12078654.0390593,12252643.4856218,8830654.36545238,9706582.54869366,8508751.643814,10621820.768122,8931098.04164627,10046581.4103587,10205130.2536813
2.50075,9787082.86795193,10893490.9306035,11111910.2388313,8830654.36545238,7922153.05810818,7783557.24611717,10216603.8832932,9487518.99736375,9908649.19298281,10205130.2536813
2.50125,8381450.52393839,7283220.16866884,10303286.7033017,14067646.6405531,8175771.48981548,8254676.34694472,9697536.84103365,10365877.7735751,10854353.3415471,11562974.3978224
2.50175,8381450.52393839,7222411.58889186,10804336.5759488,14899666.7879306,8175771.48981548,7670207.80763121,9697536.84103365,11648830.060014,10392681.9781337,11156923.7357442
2.50225,9248755.88768396,7063012.60476543,10945494.4017769,13724214.2141953,8175771.48981548,7525132.25117786,11201753.4068632,11774097.7454075,11161472.8505177,10323271.9664074
2.50275,8913691.87702225,5478418.88813975,10264296.2739459,11828141.6767518,8175771.48981548,8613828.46004845,10780123.0229462,12117085.3543989,11357974.1073059,10099070.217821
2.50325,9703539.46358887,9344714.30591393,10925240.3366059,11828141.6767518,10657149.5987175,8878256.34533323,10780123.0229462,11681170.3146488,11662070.9976654,10787011.181633
2.50375,10535605.3885623,12474313.7434733,13289462.350715,12765873.5317978,12707710.350243,8493402.79242039,11684330.6041816,10625109.7585035,11680262.9922707,13559433.8125885
2.50425,12512799.7784815,13541190.7687463,14449007.3011755,13851968.8500289,13709656.2333239,9261502.13276807,11888933.922415,10575191.1716618,12502024.1310504,13966914.1287932
2.50475,14773785.9950785,13737293.1379694,15042837.5281883,14822733.7785468,14317039.8929103,9577641.86242559,13203373.5086983,11312772.0371323,14674520.8194711,14018177.9499972
2.50525,13851510.4372836,13837314.2916395,15173906.6840221,16899581.5892785,13543494.8688111,10281514.2221682,14296971.8272149,11904578.9989399,15996861.6482379,14535034.0409323
2.50575,14127240.0432813,13915014.9348187,16546433.5372736,16956557.3905851,14635264.3402147,10273732.9727698,14374126.0934304,13354700.8426506,15217217.7026116,14984969.0341012
2.50625,15900482.0518962,15897669.0736172,17628683.1805318,16684787.9421095,15674633.661379,9998734.59625424,14296636.2251126,12780303.1372789,14616683.8309762,14861376.0769407
2.50675,14267144.6702568,15762397.2585556,17603489.3228533,16808365.7270242,15949882.0969156,9386394.99412937,13130541.0124309,12643070.1093673,14743778.9085196,15429295.0936699
2.50725,14391428.8235425,14761797.7425793,19764996.8506899,15871704.0017844,15695626.862103,10038818.2962426,13811791.4769558,13704589.8286592,14054331.2226124,16269672.1938676
2.50775,15413588.8659264,15224758.6300366,18085392.2047097,14777285.4112168,14961774.9591637,11137696.5358668,16037240.1757312,13850345.2604692,14403860.7130579,15412127.2442838
2.50825,14168224.4601568,14665518.7403561,15070302.9411191,13970321.1348044,14988696.4397112,11171443.2787981,13442213.3525494,12119952.9465474,14255507.4324696,13505082.7384452
2.50875,11466119.4777603,10789455.8850156,14290083.8548847,12983790.2704941,12343992.0601886,9793983.86175812,9974447.06166835,10674183.1492385,12191461.9945685,13885735.8404387
2.50925,10869053.8820183,9555708.48784577,13622109.1708961,12564266.6518461,11731875.3597748,7665227.97731326,8351889.0063589,10674183.1492385,10732719.5482547,13755410.2905735
2.50975,11820962.4473003,8942196.37468713,11913033.0739182,11766632.7047234,12811924.4496349,7078305.08365392,6635232.46817643,10674183.1492385,10732719.5482547,13755410.2905735
2.51025,13121585.5041859,8942196.37468713,11417748.8193208,11766632.7047234,12216697.3046501,7420016.43481605,6486123.13523059,10674183.1492385,11490605.8973661,14776594.3067204
2.51075,13180551.2988749,9454105.5423968,14345508.0261616,12636428.0298769,12465975.7292848,7192616.68754525,9092882.99545617,11801335.5225576,11344837.9888787,15912017.9149333
2.51125,13575968.2305235,11139031.9874387,15529160.8680433,13131326.7246819,12465975.7292848,7153978.13384057,10362717.4449121,11801335.5225576,12100225.3931933,15476649.2232496
2.51175,14095682.0441283,11285949.459503,16537882.0240015,12657069.5904962,12465975.7292848,9979561.81634015,10725947.496759,13549433.6283431,11711692.2004828,13741649.2721212
2.51225,14669615.3002558,10125553.4505315,16312155.0857808,11516430.4764216,12465975.7292848,11048978.4295681,9364229.17381055,14390816.9427273,9447038.90055308,10759422.2073926
2.51275,13993435.8389099,9050049.86003018,16551125.3145853,11298845.2946004,13853924.2813835,10074321.3111684,9341629.64812485,15453223.784793,9848738.82881694,10036653.8270809
2.51325,14248650.0990514,10039146.9007874,13193781.8711987,10134724.5148518,13702495.3552185,8360868.33782097,9229589.05174897,13949682.3162435,10322081.5933295,10881689.103055
2.51375,12820308.275949,9646086.39532743,11490047.2682859,10666103.4029333,12375031.2578369,9273891.45709665,6830759.553444,12167687.2448108,8779252.97177009,11371467.5707758
2.51425,11487991.4439682,6749044.47268404,11390630.4010975,10321114.9800931,12191236.3516869,8323676.0853178,4932693.02730788,10048962.3682997,7291607.4148517,9434472.22459557
2.51475,10687883.688593,7225202.87645473,9575995.03791499,9797926.0345666,12365182.980975,7118360.55981095,6441830.61267875,9145827.31015048,5095587.97957653,5802093.03909233
2.51525,10687883.688593,8539694.1817436,7744305.12581253,9226344.60585001,12560340.2508061,5278380.16013831,8875412.97615353,9317490.79753445,5095587.97957653,5494372.19365373
2.51575,10687883.688593,7724192.55077431,7340135.5394207,8496795.8553899,12560340.2508061,5333529.92571168,8875412.97615353,8024161.02215881,3068953.3721993,7436863.64760281
2.51625,10318569.8740942,6384866.82398862,7675224.83566119,8081328.04960154,11836603.6288695,7445743.16174353,7815416.17598729,7285286.4825709,3253839.31552734,8810947.03622858
2.51675,9846380.38533388,5727556.22591588,8775334.69632945,8472400.32436598,12058990.1192538,7347616.61634261,5917279.07274796,7041962.75184045,6632508.70333295,10687879.518152
2.51725,9030695.28827525,4358359.98576466,9079587.39301866,10310879.2912105,10732228.5995934,6505364.71204895,6977986.87996399,9088461.11193246,9934974.7455425,10569526.7553044
2.51775,8752956.90783659,4358359.98576466,9247144.19391851,8514527.85272156,9768565.69095691,5910738.89355969,9091380.65340883,8579006.95973795,9328354.83133778,10723042.8563533
2.51825,9655412.73425798,4827201.23201095,9483630.17484596,5738375.42238712,9585519.10137787,6206106.84281617,11653398.4194488,8130360.44925545,8968532.01851241,11224654.6538378
2.51875,10392924.7699423,5821767.24961633,10087364.7540017,7344750.00903945,9923097.14606944,7037501.84527962,11642691.1572162,7793136.59723341,7068373.19104013,12368621.9021774
2.51925,10849997.3749028,7943637.62561131,10964253.7487517,8777715.72754041,11948294.0229455,8563945.32276259,11697986.0532184,7875319.94263977,6360117.00418936,11181417.858161
2.51975,10457066.7016503,8089530.75343569,9684501.0533168,10771995.1323247,12351901.5711073,9001908.23382732,11729139.3362142,9017276.96072529,8882803.07060805,10844832.4213842
2.52025,10351782.7422862,8443429.05096979,9648234.92410368,12315009.5042226,13438882.4388805,9519622.60752191,12832867.7999228,9677309.95578006,10684175.018802,10085525.7911476
2.52075,11261760.9612285,9790028.27110326,10210657.4935977,13400721.0669621,15094711.1693042,10256220.7148472,13495169.86338,8502774.25253175,13284274.2908171,11058172.5675492
2.52125,11454980.1258467,9324841.76349333,11402478.8369246,13770850.1846875,13601596.7383368,10617151.6582401,14110106.1302235,10098825.6674233,13680558.8263901,13583273.8484685
2.52175,11847361.0109646,10588835.7409656,10455727.1213634,12480090.533886,14213499.7509463,9845792.2150799,14102079.3747553,11030377.8312992,13351968.2219741,13516798.1561446
2.52225,13604420.5419711,11693611.1218013,10945849.4348423,10252378.6133166,14452486.1585094,8209454.84368441,13605534.297147,11896441.7139792,15545887.9412402,12779585.3508762
2.52275,16973761.1318932,12174361.8436329,11233467.8468228,11619751.2454727,14808526.31402,10698618.4450999,15948678.6367801,13048888.6452462,17984762.5643701,14940914.9650565
2.52325,22023700.27776,14752615.8053056,13833865.79099,15422012.822135,16575156.7781391,15463439.1898159,18504734.7465465,16905756.1145245,20059532.4645425,18034416.4659617
2.52375,30064531.2600755,16549760.3463075,19352511.4334289,19341807.0670336,19395722.5628857,17265485.8015978,22851128.2511232,21438342.4815351,25028527.1930439,22337645.6515644
2.52425,37738764.2361413,20435771.4683821,26263237.874197,24653117.6809596,24324909.2646009,20055945.8874681,29845170.0072692,25586650.249362,33127493.3948017,29727889.1646721
2.52475,52390049.345284,23398811.5954953,34147884.8573374,32028443.7316471,31711068.9778828,25369784.7707067,41878484.4054811,32234154.0346248,44155007.5482104,37397275.5762677
2.52525,69195276.3383174,31132969.600454,45014171.7142374,45072582.4944131,43991140.0747185,37230676.4363914,53848897.2898296,40373924.1637891,61447831.5698431,48592229.5273133
2.52575,81721563.3093078,40070145.9905253,54199925.3010302,52709871.8939364,60834876.1289165,46388607.4898913,64225773.706976,49986487.7857314,72979244.3752209,55772758.0834671
2.52625,79034951.3353341,46941139.7714397,55825003.9431405,50373979.9584658,67548576.0401102,48302966.6066974,63347918.6351098,50012182.4848598,71240114.7901059,57189555.3666447
2.52675,63940182.1510326,44227376.5554083,49789129.3837948,41362438.6849522,62308843.8981539,39572264.6722937,52404275.3105686,40440034.1207805,59784394.3154638,52724823.1403726
2.52725,53030841.2747974,32683799.8983212,38469721.119977,28012544.1449509,51397749.2182227,28961604.2904321,40917790.4602872,32259842.9922335,45178614.0997334,41125755.8780853
2.52775,44269035.5380877,27031291.1457869,29093492.7473844,22303637.8936701,36752415.0121238,22528006.9446913,30598544.6467083,25199360.8672885,34533548.460315,31443589.8008427
2.52825,34142725.4992468,23649955.9685062,24250870.3874626,18102845.572381,28356292.4916549,16159158.7434639,23855257.9965189,22090004.8619128,24405039.8382399,23500471.9035171
2.52875,27114874.2883415,21106190.1892814,23289529.3740908,15516108.8516347,22366774.4199618,12706694.0949071,19755197.3598126,19095606.9962664,19031945.0583401,20041409.7289476
2.52925,23886929.1069831,17960135.4697937,21587774.9893881,13518705.9174084,20120081.9944666,10719965.2767293,16184815.2262656,17720208.3324045,17171364.9478909,19478212.3175834
2.52975,20594969.7976542,16289079.4569756,19208262.6435472,12967298.2465617,20347147.2227381,11090872.9631427,12246900.1173307,18069360.5844487,16603842.460345,18162041.4425405
2.53025,17953607.2911488,14054945.5746,16987244.9039753,13145281.0042777,19929360.5787634,9531553.22153464,13481560.1852127,17434366.1544262,14656538.4381073,16740963.7804571
2.53075,15056018.7934324,13991160.6067825,16474562.308957,12016904.1753312,18380153.4304353,10094834.1120459,14245543.9398636,17414097.1973984,13174296.2669533,15761812.031947
2.53125,13173649.7156735,12052660.7409809,16492833.0596554,11128227.2814485,17027762.7124064,10193533.2254239,14358335.2881244,15231750.7896237,11095068.1298889,13810418.4662226
2.53175,12367624.2319562,11005490.6290014,13250849.9111981,9599093.61892859,14595113.7387136,9127932.83396198,13478587.1303618,9566804.27965934,10394037.1783333,10858307.8325432
2.53225,11987886.7745755,10273132.9059646,8654315.22873606,9817651.5007275,12475197.6278219,9023167.12761451,12471393.2934136,7957834.52825973,9122161.72496035,8028002.0975635
2.53275,9957072.89402951,9650008.0175203,6507591.68626423,10470459.5981018,10987330.9020572,9603114.19799981,11010797.1468306,8189659.35463882,9235851.04847525,6854098.67102804
2.53325,9881046.57343703,8319814.61631122,7459480.9030708,9618244.71694244,9339283.32282337,10391745.6434467,9900975.69316236,7582852.54329288,9506274.82217302,8052415.71188692
2.53375,9590198.50684035,9634381.61722959,7035986.73010406,8608893.77875705,6831246.72211915,8439990.24809276,10254796.1771816,6128932.51234593,9559320.66250241,8330396.18704576
2.53425,9200852.15401209,10124666.4890555,6839524.21132623,6199166.99361681,4945580.17512367,6733902.31633007,10717617.7207207,4541732.9857849,8948700.26199542,10350391.7718432
2.53475,8243505.524749,8621606.11520841,7905167.80277276,4650925.00754358,5818817.71263572,7655439.88434574,10702589.0794304,2469179.15693543,10074880.3314369,10073890.0515349
2.53525,7918650.35711086,7746455.19651914,9075401.91788728,4650925.00754358,6400720.37303936,8415032.03373342,8866921.49999011,2004189.82914584,10873443.8225566,10880265.1648703
2.53575,7918650.35711086,8450220.55023106,8169886.820803,6435854.24164034,6400720.37303936,7217451.81997234,9504642.38037712,2004189.82914584,8616514.21059316,11659763.3131053
2.53625,9346283.63418778,8637103.95466901,6008015.64560505,6683184.73733344,8888992.50436515,6456519.20071959,10264045.1502541,4884561.30694001,9265448.94986347,11483927.7514362
2.53675,10483437.633236,8875439.73663927,5973436.32962012,6394018.54400266,8513370.40445595,6807616.01641281,10731238.3603459,4884561.30694001,8617966.32441406,9610304.46968832
2.53725,9850510.20663544,7114620.99676349,5710068.90505823,6394018.54400266,8165207.65082629,6628855.29047594,10136126.6262142,6853519.34963018,7526803.77007231,8003570.23713206
2.53775,10234776.9912347,6122642.61071392,7835181.45336554,6788486.06932314,7758255.09176511,6591257.88131982,10267456.1291663,8206349.99097814,8866660.07721384,6774872.89362706
2.53825,8607946.94663475,4754785.80051801,9108417.7721561,5201761.40094177,8606261.82232128,6040622.50576919,9712563.90109725,7219691.6291463,8832889.84645206,5786890.09600345
2.53875,6869934.2613255,3148888.87415944,8049439.11294543,5462597.56227212,8398456.28500972,5018126.62289073,8968859.39736271,5321840.40360101,9015494.29460179,7337694.99664818
2.53925,7236378.41811044,4067540.91467174,7243443.6979653,6599166.27374046,7748961.23888411,4411780.12309339,6637253.59022187,4981232.53451517,9015494.29460179,6580077.53640317
2.53975,7236378.41811044,5700785.38019309,6019135.33680045,7501789.67507323,8404342.39598114,4991493.41352481,7560547.92112396,6319238.7512259,9468670.50674256,4850209.82941013
2.54025,8508625.93908217,5009264.05971881,7439295.07887073,6824553.31219541,8002790.16733635,4649310.63598932,8300450.56859816,7613815.98863992,9114044.64994285,6490446.87892247
2.54075,8792522.54727636,4239171.74049391,7439295.07887073,7285509.53539546,8683227.66547198,2711546.27023544,8208445.30217964,8245855.13738369,7266147.42384318,8291155.17657268
2.54125,7284225.8432601,3619185.25746091,8144128.928683,7285509.53539546,8354677.19863727,2596805.32414456,7167038.15312409,6748774.26568351,7514905.70892168,8338982.42063483
